   7.2781079e+01;   6.7155067e+01;   6.2605869e+01;   7.1522573e+01;   7.0909030e+01;   5.9862019e+01;   5.2034410e+01;   4.8925282e+01;   5.2754632e+01;   4.7358464e+01;   4.9095115e+01;   3.8927051e+01;   4.4160026e+01;   4.2240933e+01;   5.1658325e+01;   4.5045593e+01;   4.0167827e+01;   4.1485884e+01;   4.5610068e+01;   3.9763753e+01;   4.5088619e+01;   5.9837933e+01;   3.4366298e+01;   2.2221387e+01;   3.9603578e+01;   6.1089299e+01;   5.3241693e+01;   7.8447007e+01;   7.3032056e+01;   6.5827045e+01;   7.1435929e+01;   5.6800955e+01;   5.3905703e+01;   6.3181068e+01;   6.5566896e+01;   5.2766327e+01;   5.4094043e+01;   5.6284139e+01;   4.3235258e+01;   4.5340201e+01;   4.5366517e+01;   3.7243930e+01;   3.0291167e+01;   3.8965611e+01;   3.6238776e+01;   3.9963091e+01;   4.9380539e+01;   5.3149720e+01;   3.9293714e+01;   3.1831879e+01;   2.1035195e+01;   1.8514029e+01;   3.2464137e+01;   4.6801858e+01;   4.7864028e+01;   6.7208496e+01;   5.3423477e+01;   5.8537772e+01;   5.3632987e+01;   5.2196441e+01;   3.0485990e+01;   4.0074252e+01;   3.5198936e+01;   4.2817040e+01;   6.0377155e+01;
   6.2341994e+01;   6.0523371e+01;   6.4318962e+01;   7.2330258e+01;   7.5849885e+01;   7.5546262e+01;   5.9984505e+01;   4.6806139e+01;   4.7196582e+01;   5.1117642e+01;   5.5580843e+01;   3.8068871e+01;   4.8817062e+01;   4.3790801e+01;   5.8026550e+01;   5.1264158e+01;   5.1289272e+01;   5.0685263e+01;   4.3283605e+01;   5.3833053e+01;   2.6435367e+01;   4.0318150e+01;   4.4230374e+01;   3.8078230e+01;   3.4028881e+01;   5.4940704e+01;   6.6129553e+01;   6.3900414e+01;   6.7695991e+01;   6.3955055e+01;   5.6952959e+01;   5.7296295e+01;   4.7666869e+01;   5.6013507e+01;   5.6723053e+01;   4.0902046e+01;   6.1039514e+01;   4.6451967e+01;   4.6095614e+01;   4.4486001e+01;   4.3498198e+01;   4.2206965e+01;   1.9398994e+01;   5.1227505e+01;   4.0891282e+01;   4.7664416e+01;   5.2262790e+01;   5.0403948e+01;   4.4577964e+01;   2.9085277e+01;   4.0007756e+01;   4.7716219e+01;   3.5611809e+01;   5.1496222e+01;   4.7263085e+01;   6.7583766e+01;   6.0987046e+01;   5.5792590e+01;   4.3795529e+01;   4.5163902e+01;   3.9915985e+01;   2.9406054e+01;   2.6101625e+01;   3.7237492e+01;   5.9114795e+01;
   6.7035215e+01;   5.3811975e+01;   4.8835683e+01;   5.6730763e+01;   5.3733942e+01;   7.2584260e+01;   5.5379370e+01;   5.6436992e+01;   3.2514475e+01;   4.1504318e+01;   4.7683633e+01;   4.8039781e+01;   4.8795844e+01;   6.6494568e+01;   6.4048005e+01;   6.0303019e+01;   4.5320043e+01;   4.1924083e+01;   5.0787465e+01;   5.7102426e+01;   4.3020287e+01;   6.2317108e+01;   4.8800270e+01;   4.6707080e+01;   3.1761285e+01;   3.8163204e+01;   5.4919297e+01;   5.5393621e+01;   5.2781230e+01;   4.4317599e+01;   6.0453832e+01;   7.2011509e+01;   5.2080784e+01;   5.0210553e+01;   4.4121216e+01;   5.5968782e+01;   6.2263084e+01;   3.2825518e+01;   4.8392503e+01;   4.8704996e+01;   4.2324244e+01;   4.5407133e+01;   2.6756675e+01;   2.6370331e+01;   2.5515130e+01;   3.4240614e+01;   4.5587604e+01;   5.3351083e+01;   4.1419028e+01;   3.8371637e+01;   4.8597827e+01;   6.2359113e+01;   6.6969214e+01;   4.5845853e+01;   4.5806489e+01;   7.9520555e+01;   6.6936278e+01;   6.5145727e+01;   5.3261242e+01;   5.3891454e+01;   6.1502182e+01;   4.3184528e+01;   4.5455669e+01;   4.0919820e+01;   5.9349103e+01;
   5.5800569e+01;   3.3699321e+01;   7.1379953e+01;   6.3904656e+01;   8.2089253e+01;   5.5548752e+01;   4.7995911e+01;   4.8927799e+01;   2.0088032e+01;   4.2949353e+01;   7.4830446e+01;   5.7513299e+01;   5.1192175e+01;   5.2906981e+01;   5.6102873e+01;   5.9217123e+01;   4.9938476e+01;   5.5734531e+01;   5.5060022e+01;   5.0583132e+01;   4.3190739e+01;   3.9858698e+01;   4.0665962e+01;   3.6629164e+01;   4.6186199e+01;   4.2783285e+01;   5.3164549e+01;   6.1610235e+01;   6.2219788e+01;   4.2902340e+01;   3.2336040e+01;   4.8689814e+01;   3.5395326e+01;   5.0343879e+01;   5.2959220e+01;   5.1810680e+01;   5.9259891e+01;   4.4689587e+01;   4.4474733e+01;   4.9703158e+01;   5.4691596e+01;   4.7940405e+01;   4.5484177e+01;   2.7308873e+01;   2.4880153e+01;   3.5251608e+01;   6.1510782e+01;   6.7082845e+01;   4.0500788e+01;   3.8965285e+01;   6.3728651e+01;   7.5393960e+01;   6.8095229e+01;   4.9728571e+01;   5.1448506e+01;   5.1339013e+01;   5.7983119e+01;   5.7269481e+01;   4.7811240e+01;   5.9670714e+01;   7.0799972e+01;   5.0952341e+01;   5.6866306e+01;   4.9112592e+01;   5.7811765e+01;
   5.7962549e+01;   4.9143028e+01;   6.4820768e+01;   7.4277855e+01;   7.6209621e+01;   4.9952316e+01;   5.1600174e+01;   6.2153167e+01;   4.0690435e+01;   4.6705480e+01;   5.9136349e+01;   5.4099026e+01;   4.4153263e+01;   6.2866034e+01;   6.2211331e+01;   5.8785077e+01;   5.9075531e+01;   6.6719808e+01;   4.4793091e+01;   4.6137315e+01;   4.3174853e+01;   5.9166541e+01;   4.2694830e+01;   4.5468060e+01;   3.4883735e+01;   4.6169872e+01;   3.5859370e+01;   3.3455218e+01;   5.5199865e+01;   5.4012086e+01;   5.6164320e+01;   3.4196557e+01;   4.8109454e+01;   5.4535685e+01;   4.3966883e+01;   3.4269238e+01;   4.6122984e+01;   6.1989248e+01;   5.3904330e+01;   5.9386256e+01;   5.0650044e+01;   3.6192918e+01;   5.2720603e+01;   3.4309677e+01;   3.3924623e+01;   5.3777700e+01;   6.2320565e+01;   5.8658056e+01;   5.2680924e+01;   4.4801465e+01;   5.9866230e+01;   8.2091669e+01;   6.9502391e+01;   6.5664423e+01;   6.8122778e+01;   5.5340135e+01;   7.1648943e+01;   5.9959511e+01;   5.8085291e+01;   6.0603503e+01;   6.4757802e+01;   5.6454580e+01;   6.2590012e+01;   4.4503549e+01;   4.4706066e+01;
   5.7162189e+01;   6.3801182e+01;   5.8994766e+01;   5.6917437e+01;   7.1185617e+01;   5.5419590e+01;   4.8225927e+01;   5.4607045e+01;   5.6950665e+01;   4.5642840e+01;   5.4745029e+01;   3.7987878e+01;   5.1113299e+01;   7.0676890e+01;   5.6222748e+01;   5.9829981e+01;   4.7663941e+01;   6.8063002e+01;   4.1667242e+01;   5.6118412e+01;   5.3556046e+01;   3.9552930e+01;   2.4809360e+01;   3.3833862e+01;   3.3617297e+01;   2.6856953e+01;   3.4579519e+01;   2.2328550e+01;   5.0993332e+01;   5.2317507e+01;   6.5893747e+01;   3.8453646e+01;   4.8572473e+01;   4.8028645e+01;   5.3973922e+01;   4.6870629e+01;   4.5702130e+01;   5.0524821e+01;   7.6071432e+01;   5.4946324e+01;   6.2948584e+01;   6.4832116e+01;   4.4873711e+01;   3.4970316e+01;   4.5615263e+01;   3.8899631e+01;   6.1474288e+01;   5.2468261e+01;   5.7749428e+01;   3.8855605e+01;   4.4639926e+01;   5.8012144e+01;   6.4707945e+01;   7.6886317e+01;   8.6595036e+01;   6.8822011e+01;   6.1387835e+01;   6.1117501e+01;   3.8879699e+01;   4.9638964e+01;   6.4550622e+01;   6.2683867e+01;   7.5628727e+01;   5.4827175e+01;   5.6278750e+01;
   5.0913647e+01;   5.8497411e+01;   5.6348126e+01;   5.7964797e+01;   5.3943116e+01;   3.8082028e+01;   3.7851147e+01;   5.2041465e+01;   5.1192110e+01;   3.9827058e+01;   4.6411935e+01;   4.3713323e+01;   4.1156508e+01;   4.3436864e+01;   6.1951603e+01;   5.9660152e+01;   4.9622509e+01;   6.2065431e+01;   4.5005428e+01;   2.3496407e+01;   2.8329147e+01;   3.0052370e+01;   2.4498857e+01;   3.8453919e+01;   2.7044739e+01;   4.1031543e+01;   3.2577969e+01;   2.9096970e+01;   2.9804395e+01;   4.4544843e+01;   6.5304083e+01;   3.6298792e+01;   4.6447413e+01;   5.3258853e+01;   4.6406260e+01;   4.8393359e+01;   5.6273064e+01;   4.0611426e+01;   4.8502261e+01;   4.8904111e+01;   5.8247070e+01;   7.7289463e+01;   6.5950197e+01;   5.6852702e+01;   6.2473792e+01;   4.7039854e+01;   7.0090761e+01;   5.7195353e+01;   5.3358850e+01;   5.7346653e+01;   5.3347092e+01;   5.5356662e+01;   7.3536792e+01;   8.5193958e+01;   9.2597455e+01;   8.8547555e+01;   7.7851094e+01;   6.8701960e+01;   4.7340714e+01;   6.3447034e+01;   6.1237659e+01;   5.9625922e+01;   6.6289395e+01;   6.9474347e+01;   4.4664511e+01;
   5.2337875e+01;   5.3435732e+01;   4.0405371e+01;   3.6134706e+01;   3.9257268e+01;   4.4731659e+01;   3.6316068e+01;   3.4024453e+01;   3.0867363e+01;   3.7699919e+01;   4.2858789e+01;   4.0028056e+01;   4.4426838e+01;   3.5526889e+01;   5.1465503e+01;   6.4501675e+01;   5.0253909e+01;   4.8670764e+01;   5.0907562e+01;   2.6882792e+01;   3.7754509e+01;   2.5116720e+01;   2.9556868e+01;   3.6983415e+01;   3.9631760e+01;   6.5959780e+01;   1.8663208e+01;   2.4454998e+01;   2.9385047e+01;   3.9046470e+01;   4.7982510e+01;   3.2536694e+01;   2.7196581e+01;   3.7464111e+01;   5.3112692e+01;   5.1868482e+01;   4.8796916e+01;   4.6655247e+01;   5.7957757e+01;   6.4119854e+01;   6.5077884e+01;   6.6655812e+01;   7.8427315e+01;   8.7543872e+01;   6.7711826e+01;   7.7080666e+01;   5.7218393e+01;   7.1473742e+01;   6.3759954e+01;   6.1449028e+01;   6.9049427e+01;   6.4355084e+01;   6.1811264e+01;   7.8436589e+01;   7.2233898e+01;   7.6234338e+01;   6.0731655e+01;   7.3280494e+01;   6.6259619e+01;   5.8519601e+01;   6.0679227e+01;   4.6178184e+01;   5.4653290e+01;   7.2464012e+01;   7.0489093e+01;
   4.9890737e+01;   4.6032502e+01;   3.1721268e+01;   3.7453955e+01;   4.5408816e+01;   6.0061259e+01;   4.9989079e+01;   4.0317577e+01;   4.6301900e+01;   5.9577550e+01;   5.5537215e+01;   5.5289826e+01;   6.2501070e+01;   5.3771877e+01;   5.1776277e+01;   5.6874655e+01;   5.5138494e+01;   6.0195001e+01;   4.7744273e+01;   3.7751548e+01;   3.3213282e+01;   2.3106541e+01;   3.8232447e+01;   4.8001571e+01;   4.2722197e+01;   6.9747717e+01;   4.8377982e+01;   4.1101223e+01;   3.2918639e+01;   4.3196039e+01;   3.3337112e+01;   4.0609841e+01;   3.7948688e+01;   4.5918987e+01;   2.2875151e+01;   4.1916122e+01;   4.4016035e+01;   5.4402989e+01;   4.9311757e+01;   5.4005737e+01;   6.1300441e+01;   6.8420085e+01;   7.6308410e+01;   8.0300795e+01;   7.3435858e+01;   6.7570298e+01;   6.4677106e+01;   5.7317633e+01;   5.4436893e+01;   5.9240003e+01;   6.7008673e+01;   7.8194322e+01;   6.7361152e+01;   8.0859762e+01;   9.0345729e+01;   7.2098310e+01;   8.4596269e+01;   6.9578888e+01;   5.3127450e+01;   4.3217930e+01;   5.0295454e+01;   5.7762916e+01;   6.9726604e+01;   6.8196335e+01;   6.3899629e+01;
   4.2521939e+01;   3.7123843e+01;   3.7956625e+01;   3.4678172e+01;   3.4926694e+01;   5.9191032e+01;   5.7234941e+01;   5.0376051e+01;   4.4754972e+01;   5.3136021e+01;   6.2923604e+01;   6.9300867e+01;   6.6087315e+01;   6.0551098e+01;   6.0395673e+01;   4.6353799e+01;   4.5306205e+01;   5.1972523e+01;   4.0478016e+01;   3.6531610e+01;   4.5305449e+01;   3.8421140e+01;   5.2531772e+01;   4.5854900e+01;   5.9531234e+01;   6.1240680e+01;   5.7674856e+01;   3.8737770e+01;   6.0124569e+01;   3.6317358e+01;   3.0354565e+01;   3.5097622e+01;   3.6561214e+01;   3.7445605e+01;   5.0949369e+01;   4.6799330e+01;   5.4544858e+01;   4.6975737e+01;   6.5594621e+01;   5.2331244e+01;   4.8662690e+01;   6.3298224e+01;   5.8706313e+01;   7.4724694e+01;   8.5420174e+01;   9.3822006e+01;   8.6769359e+01;   6.4320934e+01;   5.8670467e+01;   5.7520411e+01;   8.1222647e+01;   8.1644510e+01;   7.2155755e+01;   6.1074846e+01;   8.9924698e+01;   7.8016817e+01;   7.4127136e+01;   5.7207250e+01;   6.0277221e+01;   5.4262397e+01;   4.4309193e+01;   6.3797240e+01;   5.3587501e+01;   4.8311285e+01;   4.1840168e+01;
   4.6729213e+01;   4.3875657e+01;   4.2534834e+01;   5.1770211e+01;   4.7960831e+01;   6.5065930e+01;   5.8724459e+01;   3.8184160e+01;   5.1240932e+01;   5.9200518e+01;   6.1402974e+01;   6.2367469e+01;   6.4524068e+01;   6.1090944e+01;   5.1954729e+01;   4.9511953e+01;   4.2765275e+01;   5.3004112e+01;   6.8180831e+01;   3.8682807e+01;   5.3932951e+01;   5.3341649e+01;   5.6859361e+01;   5.7474151e+01;   5.8971350e+01;   5.7494830e+01;   5.4617426e+01;   4.6143290e+01;   4.4362065e+01;   4.6736447e+01;   4.9051885e+01;   4.8400138e+01;   4.3348391e+01;   3.9528498e+01;   3.5197465e+01;   3.2712005e+01;   4.7289119e+01;   6.5929393e+01;   6.3021094e+01;   6.9904592e+01;   6.2914115e+01;   6.1829400e+01;   5.8677869e+01;   6.2714674e+01;   6.0419448e+01;   7.1268401e+01;   7.2494882e+01;   8.3019156e+01;   7.6272105e+01;   6.4718399e+01;   8.8228888e+01;   8.5156973e+01;   7.5707658e+01;   7.0176627e+01;   8.6967132e+01;   6.9261247e+01;   7.0869475e+01;   8.6128652e+01;   6.4037736e+01;   4.4837413e+01;   5.1564588e+01;   5.3229613e+01;   5.2809146e+01;   5.5379860e+01;   5.7040040e+01;
